"chart","age","age_units","gender","measure","measure_units","L","M","S"
"fenton_2025",49.5714285714286,"weeks","f","weight","g",0.0948813574751614,5194.92296993886,0.129148269219824
"fenton_2025",49.7142857142857,"weeks","f","weight","g",0.0956805747405687,5220.94903122167,0.129131406799973
"fenton_2025",49.8571428571429,"weeks","f","weight","g",0.0964744543151726,5246.97463098959,0.129115471596014
"fenton_2025",50,"weeks","f","weight","g",0.0972656650443728,5273,0.1291
"fenton_2025",22.5,"weeks","m","head_circ","cm",1,19.8969401189622,0.0648665212314549
"fenton_2025",22.5714285714286,"weeks","m","head_circ","cm",1,19.9644483689577,0.0647387214773268
"fenton_2025",22.7142857142857,"weeks","m","head_circ","cm",1,20.1214110125213,0.0644414503732271
"fenton_2025",22.8571428571429,"weeks","m","head_circ","cm",1,20.2782724500694,0.0641439896261687
"fenton_2025",23,"weeks","m","head_circ","cm",1,20.434965210925,0.0638462128075125
"fenton_2025",23.1428571428571,"weeks","m","head_circ","cm",1,20.591421824411,0.0635479934886192
"fenton_2025",23.2857142857143,"weeks","m","head_circ","cm",1,20.7475748198506,0.0632492052408497
"fenton_2025",23.4285714285714,"weeks","m","head_circ","cm",1,20.9033567265667,0.0629497216355648
"fenton_2025",23.5714285714286,"weeks","m","head_circ","cm",1,21.0587016900169,0.0626495088388411
"fenton_2025",23.7142857142857,"weeks","m","head_circ","cm",1,21.2135810267566,0.062350662695214
"fenton_2025",23.8571428571429,"weeks","m","head_circ","cm",1,21.3680032244383,0.0620574087276779
"fenton_2025",24,"weeks","m","head_circ","cm",1,21.5219783868495,0.0617740650539431
"fenton_2025",24.1428571428571,"weeks","m","head_circ","cm",1,21.6755166177777,0.0615049497917195
"fenton_2025",24.2857142857143,"weeks","m","head_circ","cm",1,21.8286280210102,0.0612543810587173
"fenton_2025",24.4285714285714,"weeks","m","head_circ","cm",1,21.9813227003344,0.0610266769726466
"fenton_2025",24.5714285714286,"weeks","m","head_circ","cm",1,22.1336087389874,0.060825947998727
"fenton_2025",24.7142857142857,"weeks","m","head_circ","cm",1,22.2854477475462,0.0606515285948978
"fenton_2025",24.8571428571429,"weeks","m","head_circ","cm",1,22.436754863928,0.0604979772118176
"fenton_2025",25,"weeks","m","head_circ","cm",1,22.5874432054996,0.0603596446476548
"fenton_2025",25.1428571428571,"weeks","m","head_circ","cm",1,22.7374258896279,0.0602308817005776
"fenton_2025",25.2857142857143,"weeks","m","head_circ","cm",1,22.8866160336796,0.0601060391687544
"fenton_2025",25.4285714285714,"weeks","m","head_circ","cm",1,23.0349267550216,0.0599794678503534
"fenton_2025",25.5714285714286,"weeks","m","head_circ","cm",1,23.182281662181,0.059845700732638
"fenton_2025",25.7142857142857,"weeks","m","head_circ","cm",1,23.3288456603748,0.0597034611520589
"fenton_2025",25.8571428571429,"weeks","m","head_circ","cm",1,23.4750249515098,0.0595556627942536
"fenton_2025",26,"weeks","m","head_circ","cm",1,23.6212362286532,0.0594054015339552
"fenton_2025",26.1428571428571,"weeks","m","head_circ","cm",1,23.7678961848721,0.0592557732458965
"fenton_2025",26.2857142857143,"weeks","m","head_circ","cm",1,23.9154215132337,0.0591098738048103
"fenton_2025",26.4285714285714,"weeks","m","head_circ","cm",1,24.0642289068051,0.0589707990854296
"fenton_2025",26.5714285714286,"weeks","m","head_circ","cm",1,24.2147168477832,0.0588415241689189
"fenton_2025",26.7142857142857,"weeks","m","head_circ","cm",1,24.366864968344,0.0587222458843751
"fenton_2025",26.8571428571429,"weeks","m","head_circ","cm",1,24.5202340506436,0.0586103828088271
"fenton_2025",27,"weeks","m","head_circ","cm",1,24.6743666659671,0.0585032327257355
"fenton_2025",27.1428571428571,"weeks","m","head_circ","cm",1,24.8288053856001,0.058398093418561
"fenton_2025",27.2857142857143,"weeks","m","head_circ","cm",1,24.9830927808279,0.0582922626707643
"fenton_2025",27.4285714285714,"weeks","m","head_circ","cm",1,25.1367714229358,0.0581830382658061
"fenton_2025",27.5714285714286,"weeks","m","head_circ","cm",1,25.2893988600194,0.0580676424599902
"fenton_2025",27.7142857142857,"weeks","m","head_circ","cm",1,25.4408771068066,0.0579415603850112
"fenton_2025",27.8571428571429,"weeks","m","head_circ","cm",1,25.591452644658,0.0577985400479544
"fenton_2025",28,"weeks","m","head_circ","cm",1,25.7413869317444,0.0576322539287483
"fenton_2025",28.1428571428571,"weeks","m","head_circ","cm",1,25.8909414262365,0.0574363745073214
"fenton_2025",28.2857142857143,"weeks","m","head_circ","cm",1,26.0403775863049,0.0572045742636023
"fenton_2025",28.4285714285714,"weeks","m","head_circ","cm",1,26.1899568701203,0.0569305256775193
"fenton_2025",28.5714285714286,"weeks","m","head_circ","cm",1,26.3399225246553,0.0566083931855847
"fenton_2025",28.7142857142857,"weeks","m","head_circ","cm",1,26.4900989393254,0.0562436562257393
"fenton_2025",28.8571428571429,"weeks","m","head_circ","cm",1,26.6398916459889,0.0558531092373518
"fenton_2025",29,"weeks","m","head_circ","cm",1,26.7886879653061,0.0554540386163749
"fenton_2025",29.1428571428571,"weeks","m","head_circ","cm",1,26.9358752179372,0.0550637307587614
"fenton_2025",29.2857142857143,"weeks","m","head_circ","cm",1,27.0808407245424,0.0546994720604639
"fenton_2025",29.4285714285714,"weeks","m","head_circ","cm",1,27.2229718057819,0.0543785489174351
"fenton_2025",29.5714285714286,"weeks","m","head_circ","cm",1,27.3616864590979,0.054117655650118
"fenton_2025",29.7142857142857,"weeks","m","head_circ","cm",1,27.4971082479131,0.0539198688422296
"fenton_2025",29.8571428571429,"weeks","m","head_circ","cm",1,27.6300663016314,0.0537746473407615
"fenton_2025",30,"weeks","m","head_circ","cm",1,27.7614204264383,0.0536708579171951
"fenton_2025",30.1428571428571,"weeks","m","head_circ","cm",1,27.8920304285195,0.0535973673430123
"fenton_2025",30.2857142857143,"weeks","m","head_circ","cm",1,28.0227561140606,0.0535430423896944
"fenton_2025",30.4285714285714,"weeks","m","head_circ","cm",1,28.154457289247,0.0534967498287233
"fenton_2025",30.5714285714286,"weeks","m","head_circ","cm",1,28.2879667915886,0.0534475112074809
"fenton_2025",30.7142857142857,"weeks","m","head_circ","cm",1,28.4234971790493,0.0533879079190623
"fenton_2025",30.8571428571429,"weeks","m","head_circ","cm",1,28.5606407300478,0.0533140812022749
"fenton_2025",31,"weeks","m","head_circ","cm",1,28.6989627543266,0.0532223270718268
"fenton_2025",31.1428571428571,"weeks","m","head_circ","cm",1,28.8380285616284,0.0531089415424263
"fenton_2025",31.2857142857143,"weeks","m","head_circ","cm",1,28.9774034616959,0.0529702206287814
"fenton_2025",31.4285714285714,"weeks","m","head_circ","cm",1,29.1166527642716,0.0528024603456002
"fenton_2025",31.5714285714286,"weeks","m","head_circ","cm",1,29.2553507978209,0.0526021556730069
"fenton_2025",31.7142857142857,"weeks","m","head_circ","cm",1,29.3932793214302,0.0523703777956953
"fenton_2025",31.8571428571429,"weeks","m","head_circ","cm",1,29.5304275248073,0.0521127741029289
"fenton_2025",32,"weeks","m","head_circ","cm",1,29.6667936163826,0.0518351909493872
"fenton_2025",32.1428571428571,"weeks","m","head_circ","cm",1,29.8023758045865,0.0515434746897498
"fenton_2025",32.2857142857143,"weeks","m","head_circ","cm",1,29.9371722978494,0.0512434716786961
"fenton_2025",32.4285714285714,"weeks","m","head_circ","cm",1,30.0711813046017,0.0509410282709057
"fenton_2025",32.5714285714286,"weeks","m","head_circ","cm",1,30.2044018731734,0.0506417970510974
"fenton_2025",32.7142857142857,"weeks","m","head_circ","cm",1,30.3368523695865,0.0503469738948908
"fenton_2025",32.8571428571429,"weeks","m","head_circ","cm",1,30.4685704775549,0.050053297968807
"fenton_2025",33,"weeks","m","head_circ","cm",1,30.5995947206921,0.0497573146694061
"fenton_2025",33.1428571428571,"weeks","m","head_circ","cm",1,30.7299636226118,0.0494555693932482
"fenton_2025",33.2857142857143,"weeks","m","head_circ","cm",1,30.8597157069275,0.0491446075368934
"fenton_2025",33.4285714285714,"weeks","m","head_circ","cm",1,30.9888894972526,0.0488209744969018
"fenton_2025",33.5714285714286,"weeks","m","head_circ","cm",1,31.1175174686017,0.0484814032662938
"fenton_2025",33.7142857142857,"weeks","m","head_circ","cm",1,31.2454929782082,0.0481269415566754
"fenton_2025",33.8571428571429,"weeks","m","head_circ","cm",1,31.3725702655245,0.0477629517982385
"fenton_2025",34,"weeks","m","head_circ","cm",1,31.498497521404,0.047394984017635
"fenton_2025",34.1428571428571,"weeks","m","head_circ","cm",1,31.6230229366999,0.047028588241517
"fenton_2025",34.2857142857143,"weeks","m","head_circ","cm",1,31.7458947022657,0.0466693144965365
"fenton_2025",34.4285714285714,"weeks","m","head_circ","cm",1,31.8668610089546,0.0463227128093455
"fenton_2025",34.5714285714286,"weeks","m","head_circ","cm",1,31.985674031453,0.0459941400750334
"fenton_2025",34.7142857142857,"weeks","m","head_circ","cm",1,32.1021775726096,0.0456845111627494
"fenton_2025",34.8571428571429,"weeks","m","head_circ","cm",1,32.2163070634347,0.0453902989157023
"fenton_2025",35,"weeks","m","head_circ","cm",1,32.3280019187722,0.0451077830455382
"fenton_2025",35.1428571428571,"weeks","m","head_circ","cm",1,32.4372015534655,0.0448332432639033
"fenton_2025",35.2857142857143,"weeks","m","head_circ","cm",1,32.5438453823584,0.0445629592824439
"fenton_2025",35.4285714285714,"weeks","m","head_circ","cm",1,32.6478728202946,0.044293210812806
"fenton_2025",35.5714285714286,"weeks","m","head_circ","cm",1,32.7492307593435,0.0440203896772868
"fenton_2025",35.7142857142857,"weeks","m","head_circ","cm",1,32.8480380677695,0.04374346624315
"fenton_2025",35.8571428571429,"weeks","m","head_circ","cm",1,32.9445855900317,0.0434639894226264
"fenton_2025",36,"weeks","m","head_circ","cm",1,33.039171647815,0.0431836202385978
"fenton_2025",36.1428571428571,"weeks","m","head_circ","cm",1,33.1320945628044,0.0429040197139456
"fenton_2025",36.2857142857143,"weeks","m","head_circ","cm",1,33.2236526566848,0.0426268488715514
"fenton_2025",36.4285714285714,"weeks","m","head_circ","cm",1,33.3141442511412,0.0423537687342969
"fenton_2025",36.5714285714286,"weeks","m","head_circ","cm",1,33.4038611297581,0.0420863929399021
"fenton_2025",36.7142857142857,"weeks","m","head_circ","cm",1,33.4929446998124,0.041825245267371
"fenton_2025",36.8571428571429,"weeks","m","head_circ","cm",1,33.5813859922728,0.0415697596369916
"fenton_2025",37,"weeks","m","head_circ","cm",1,33.6691695000079,0.0413193225838906
"fenton_2025",37.1428571428571,"weeks","m","head_circ","cm",1,33.756279715886,0.0410733206431943
"fenton_2025",37.2857142857143,"weeks","m","head_circ","cm",1,33.8427011327756,0.0408311403500294
"fenton_2025",37.4285714285714,"weeks","m","head_circ","cm",1,33.9284182435454,0.0405921682395223
"fenton_2025",37.5714285714286,"weeks","m","head_circ","cm",1,34.0134160557048,0.0403558028668886
"fenton_2025",37.7142857142857,"weeks","m","head_circ","cm",1,34.0976914135104,0.0401217192493916
"fenton_2025",37.8571428571429,"weeks","m","head_circ","cm",1,34.1812529979654,0.0398898688663429
"fenton_2025",38,"weeks","m","head_circ","cm",1,34.2641100047143,0.0396602152171428
"fenton_2025",38.1428571428571,"weeks","m","head_circ","cm",1,34.3462716294016,0.0394327218011918
"fenton_2025",38.2857142857143,"weeks","m","head_circ","cm",1,34.4277470676717,0.0392073521178901
"fenton_2025",38.4285714285714,"weeks","m","head_circ","cm",1,34.508545515169,0.0389840696666383
"fenton_2025",38.5714285714286,"weeks","m","head_circ","cm",1,34.5886761614811,0.0387628380492207
"fenton_2025",38.7142857142857,"weeks","m","head_circ","cm",1,34.668148056884,0.038543623222251
"fenton_2025",38.8571428571429,"weeks","m","head_circ","cm",1,34.7469701123426,0.0383263934971722
"fenton_2025",39,"weeks","m","head_circ","cm",1,34.8251512327646,0.0381111172878113
"fenton_2025",39.1428571428571,"weeks","m","head_circ","cm",1,34.9027003230579,0.0378977630079955
"fenton_2025",39.2857142857143,"weeks","m","head_circ","cm",1,34.9796262881301,0.0376862990715517
"fenton_2025",39.4285714285714,"weeks","m","head_circ","cm",1,35.0559380328893,0.0374766938923068
"fenton_2025",39.5714285714286,"weeks","m","head_circ","cm",1,35.1316444622301,0.0372689159791483
"fenton_2025",39.7142857142857,"weeks","m","head_circ","cm",1,35.2067544807503,0.0370629360273519
"fenton_2025",39.8571428571429,"weeks","m","head_circ","cm",1,35.2812769927505,0.0368587269185816
"fenton_2025",40,"weeks","m","head_circ","cm",1,35.3552209025183,0.0366562616295617
"fenton_2025",40.1428571428571,"weeks","m","head_circ","cm",1,35.4285951143412,0.0364555131370167
"fenton_2025",40.2857142857143,"weeks","m","head_circ","cm",1,35.5014085325069,0.036256454417671
"fenton_2025",40.4285714285714,"weeks","m","head_circ","cm",1,35.573670061303,0.036059058448249
"fenton_2025",40.5714285714286,"weeks","m","head_circ","cm",1,35.6453886188018,0.035863297953094
"fenton_2025",40.7142857142857,"weeks","m","head_circ","cm",1,35.7165734401236,0.0356691398517844
"fenton_2025",40.8571428571429,"weeks","m","head_circ","cm",1,35.7872340774367,0.0354765452591339
"fenton_2025",41,"weeks","m","head_circ","cm",1,35.8573800966941,0.0352854750375751
"fenton_2025",41.1428571428571,"weeks","m","head_circ","cm",1,35.9270210638488,0.0350958900495405
"fenton_2025",41.2857142857143,"weeks","m","head_circ","cm",1,35.9961665448539,0.0349077511574627
"fenton_2025",41.4285714285714,"weeks","m","head_circ","cm",1,36.0648261056623,0.0347210192237743
"fenton_2025",41.5714285714286,"weeks","m","head_circ","cm",1,36.1330090488203,0.0345356559326444
"fenton_2025",41.7142857142857,"weeks","m","head_circ","cm",1,36.2007186185226,0.0343516418681874
"fenton_2025",41.8571428571429,"weeks","m","head_circ","cm",1,36.2679520006114,0.0341689765144622
"fenton_2025",42,"weeks","m","head_circ","cm",1,36.3347061175228,0.0339876601772645
"fenton_2025",42.1428571428571,"weeks","m","head_circ","cm",1,36.4009778916924,0.0338076931623902
"fenton_2025",42.2857142857143,"weeks","m","head_circ","cm",1,36.4667642455563,0.0336290757756349
"fenton_2025",42.4285714285714,"weeks","m","head_circ","cm",1,36.5320621015503,0.0334518083227945
"fenton_2025",42.5714285714286,"weeks","m","head_circ","cm",1,36.5968685618401,0.0332759024416483
"fenton_2025",42.7142857142857,"weeks","m","head_circ","cm",1,36.6611848623773,0.0331016304055968
"fenton_2025",42.8571428571429,"weeks","m","head_circ","cm",1,36.7250163729,0.0329295251236623
"fenton_2025",43,"weeks","m","head_circ","cm",1,36.7883686428756,0.0327601308368503
"fenton_2025",43.1428571428571,"weeks","m","head_circ","cm",1,36.851247221772,0.0325939917861664
"fenton_2025",43.2857142857143,"weeks","m","head_circ","cm",1,36.9136576590567,0.0324316522126164
"fenton_2025",43.4285714285714,"weeks","m","head_circ","cm",1,36.9756055041974,0.0322736563572058
"fenton_2025",43.5714285714286,"weeks","m","head_circ","cm",1,37.0370958634339,0.0321205542656075
"fenton_2025",43.7142857142857,"weeks","m","head_circ","cm",1,37.0981236487634,0.0319730294908419
"fenton_2025",43.8571428571429,"weeks","m","head_circ","cm",1,37.158673577941,0.0318318990932766
"fenton_2025",44,"weeks","m","head_circ","cm",1,37.2187299254936,0.0316979859379466
"fenton_2025",44.1428571428571,"weeks","m","head_circ","cm",1,37.2782769659484,0.031572112889887
"fenton_2025",44.2857142857143,"weeks","m","head_circ","cm",1,37.3372989738323,0.0314551028141327
"fenton_2025",44.4285714285714,"weeks","m","head_circ","cm",1,37.3957802236724,0.0313477785757187
"fenton_2025",44.5714285714286,"weeks","m","head_circ","cm",1,37.4537061311642,0.0312509315342184
"fenton_2025",44.7142857142857,"weeks","m","head_circ","cm",1,37.5110883588777,0.0311646284235893
"fenton_2025",44.8571428571429,"weeks","m","head_circ","cm",1,37.5679648162572,0.0310882113521727
"fenton_2025",45,"weeks","m","head_circ","cm",1,37.6243745539157,0.0310209909228484
"fenton_2025",45.1428571428571,"weeks","m","head_circ","cm",1,37.680356622466,0.0309622777384963
"fenton_2025",45.2857142857143,"weeks","m","head_circ","cm",1,37.7359500725211,0.0309113824019962
"fenton_2025",45.4285714285714,"weeks","m","head_circ","cm",1,37.7911939546938,0.0308676155162278
"fenton_2025",45.5714285714286,"weeks","m","head_circ","cm",1,37.8461273339198,0.0308302677404622
"fenton_2025",45.7142857142857,"weeks","m","head_circ","cm",1,37.9007896045557,0.0307981710309661
"fenton_2025",45.8571428571429,"weeks","m","head_circ","cm",1,37.9552204903797,0.0307696986410023
"fenton_2025",46,"weeks","m","head_circ","cm",1,38.0094597294923,0.0307432038802245
"fenton_2025",46.1428571428571,"weeks","m","head_circ","cm",1,38.0635470599943,0.0307170400582867
"fenton_2025",46.2857142857143,"weeks","m","head_circ","cm",1,38.1175222199863,0.0306895604848427
"fenton_2025",46.4285714285714,"weeks","m","head_circ","cm",1,38.171424947569,0.0306591184695462
"fenton_2025",46.5714285714286,"weeks","m","head_circ","cm",1,38.2252897805567,0.030624127104173
"fenton_2025",46.7142857142857,"weeks","m","head_circ","cm",1,38.2790316501776,0.0305843744693024
"fenton_2025",46.8571428571429,"weeks","m","head_circ","cm",1,38.3324458810738,0.0305410236343172
"fenton_2025",47,"weeks","m","head_circ","cm",1,38.3853225976009,0.0304952974507222
"fenton_2025",47.1428571428571,"weeks","m","head_circ","cm",1,38.4374519241147,0.030448418770022
"fenton_2025",47.2857142857143,"weeks","m","head_circ","cm",1,38.4886239849708,0.0304016104437216
"fenton_2025",47.4285714285714,"weeks","m","head_circ","cm",1,38.5386289045249,0.0303560953233255
"fenton_2025",47.5714285714286,"weeks","m","head_circ","cm",1,38.5872665917624,0.0303130607598574
"fenton_2025",47.7142857142857,"weeks","m","head_circ","cm",1,38.6345620021512,0.0302728775932769
"fenton_2025",47.8571428571429,"weeks","m","head_circ","cm",1,38.6807651376414,0.0302351001524789
"fenton_2025",48,"weeks","m","head_circ","cm",1,38.726135784813,0.0301992472658777
"fenton_2025",48.1428571428571,"weeks","m","head_circ","cm",1,38.770933730246,0.0301648377618872
"fenton_2025",48.2857142857143,"weeks","m","head_circ","cm",1,38.8154187605203,0.0301313904689217
"fenton_2025",48.4285714285714,"weeks","m","head_circ","cm",1,38.8598506622158,0.0300984242153952
"fenton_2025",48.5714285714286,"weeks","m","head_circ","cm",1,38.9044876251037,0.0300654643293075
"fenton_2025",48.7142857142857,"weeks","m","head_circ","cm",1,38.9495511123527,0.0300321856291305
"fenton_2025",48.8571428571429,"weeks","m","head_circ","cm",1,38.9952258605292,0.0299984124238081
"fenton_2025",49,"weeks","m","head_circ","cm",1,39.0416950093908,0.0299639755218698
"fenton_2025",49.1428571428571,"weeks","m","head_circ","cm",1,39.0891416986952,0.0299287057318452
"fenton_2025",49.2857142857143,"weeks","m","head_circ","cm",1,39.1377490681999,0.029892433862264
"fenton_2025",49.4285714285714,"weeks","m","head_circ","cm",1,39.1877002576625,0.0298549907216557
"fenton_2025",49.5714285714286,"weeks","m","head_circ","cm",1,39.2391649573243,0.0298162191258617
"fenton_2025",49.7142857142857,"weeks","m","head_circ","cm",1,39.2920035185505,0.0297762380588944
"fenton_2025",49.8571428571429,"weeks","m","head_circ","cm",1,39.3457669538306,0.029735442672937
"fenton_2025",50,"weeks","m","head_circ","cm",1,39.3999928261376,0.0296942401274846
"fenton_2025",23.5,"weeks","m","length","cm",1,30.0731140164397,0.0789218925232035
"fenton_2025",23.5714285714286,"weeks","m","length","cm",1,30.175764778139,0.0787443746827105
"fenton_2025",23.7142857142857,"weeks","m","length","cm",1,30.3810439801584,0.0783893524833608
"fenton_2025",23.8571428571429,"weeks","m","length","cm",1,30.5862562180401,0.0780343707289196
"fenton_2025",24,"weeks","m","length","cm",1,30.7913568490257,0.0776794563826592
"fenton_2025",24.1428571428571,"weeks","m","length","cm",1,30.9963012303566,0.077324636407852
"fenton_2025",24.2857142857143,"weeks","m","length","cm",1,31.2010447192745,0.0769699377677702
"fenton_2025",24.4285714285714,"weeks","m","length","cm",1,31.4055426730208,0.0766153874256863
"fenton_2025",24.5714285714286,"weeks","m","length","cm",1,31.6097546090046,0.0762610123448725
"fenton_2025",24.7142857142857,"weeks","m","length","cm",1,31.8137357284844,0.0759068394886012
"fenton_2025",24.8571428571429,"weeks","m","length","cm",1,32.0176369165687,0.0755528958201447
"fenton_2025",25,"weeks","m","length","cm",1,32.2216132185334,0.0751992083027753
"fenton_2025",25.1428571428571,"weeks","m","length","cm",1,32.4258196796542,0.0748458038997654
"fenton_2025",25.2857142857143,"weeks","m","length","cm",1,32.6304113452071,0.0744927095743874
"fenton_2025",25.4285714285714,"weeks","m","length","cm",1,32.8355432604677,0.0741399522899134
"fenton_2025",25.5714285714286,"weeks","m","length","cm",1,33.0413677403324,0.073787559009616
"fenton_2025",25.7142857142857,"weeks","m","length","cm",1,33.2479743009652,0.0734355566967673
"fenton_2025",25.8571428571429,"weeks","m","length","cm",1,33.4553896597983,0.0730839723146397
"fenton_2025",26,"weeks","m","length","cm",1,33.6636378038841,0.0727328328265056
"fenton_2025",26.1428571428571,"weeks","m","length","cm",1,33.8727427202751,0.0723821651956373
"fenton_2025",26.2857142857143,"weeks","m","length","cm",1,34.0827283960239,0.0720319963853071
"fenton_2025",26.4285714285714,"weeks","m","length","cm",1,34.2936188181829,0.0716823533587874
"fenton_2025",26.5714285714286,"weeks","m","length","cm",1,34.505431832988,0.0713332630793504
"fenton_2025",26.7142857142857,"weeks","m","length","cm",1,34.7180440478951,0.0709847525102685
"fenton_2025",26.8571428571429,"weeks","m","length","cm",1,34.93119083158,0.0706368486148141
"fenton_2025",27,"weeks","m","length","cm",1,35.1446014119019,0.0702895783562595
"fenton_2025",27.1428571428571,"weeks","m","length","cm",1,35.3580050167202,0.0699429686978769
"fenton_2025",27.2857142857143,"weeks","m","length","cm",1,35.571130873894,0.0695970466029388
"fenton_2025",27.4285714285714,"weeks","m","length","cm",1,35.7837082112827,0.0692518390347175
"fenton_2025",27.5714285714286,"weeks","m","length","cm",1,35.9954746590077,0.0689073729564852
"fenton_2025",27.7142857142857,"weeks","m","length","cm",1,36.2063610992238,0.0685636753315144
"fenton_2025",27.8571428571429,"weeks","m","length","cm",1,36.4164916661187,0.0682207731230773
"fenton_2025",28,"weeks","m","length","cm",1,36.6259988961425,0.0678786932944463
"fenton_2025",28.1428571428571,"weeks","m","length","cm",1,36.8350153257453,0.0675374628088938
"fenton_2025",28.2857142857143,"weeks","m","length","cm",1,37.0436734913771,0.067197108629692
"fenton_2025",28.4285714285714,"weeks","m","length","cm",1,37.252105929488,0.0668576577201132
"fenton_2025",28.5714285714286,"weeks","m","length","cm",1,37.4604406679599,0.0665191370434299
"fenton_2025",28.7142857142857,"weeks","m","length","cm",1,37.6687020376024,0.0661815735629143
"fenton_2025",28.8571428571429,"weeks","m","length","cm",1,37.8768106721538,0.0658449942418388
"fenton_2025",29,"weeks","m","length","cm",1,38.0846826967837,0.0655094260434756
"fenton_2025",29.1428571428571,"weeks","m","length","cm",1,38.2922342366617,0.0651748959310973
"fenton_2025",29.2857142857143,"weeks","m","length","cm",1,38.4993814169577,0.064841430867976
"fenton_2025",29.4285714285714,"weeks","m","length","cm",1,38.7060403628412,0.064509057817384
"fenton_2025",29.5714285714286,"weeks","m","length","cm",1,38.9121276845534,0.0641778037425938
"fenton_2025",29.7142857142857,"weeks","m","length","cm",1,39.117571148976,0.0638476956068777
"fenton_2025",29.8571428571429,"weeks","m","length","cm",1,39.3223096796315,0.0635187603735079
"fenton_2025",30,"weeks","m","length","cm",1,39.5262826851138,0.0631910250057568
"fenton_2025",30.1428571428571,"weeks","m","length","cm",1,39.7294295740165,0.0628645164668968
"fenton_2025",30.2857142857143,"weeks","m","length","cm",1,39.9316897549337,0.0625392617202002
"fenton_2025",30.4285714285714,"weeks","m","length","cm",1,40.1330026364591,0.0622152877289393
"fenton_2025",30.5714285714286,"weeks","m","length","cm",1,40.3333089094488,0.0618926214563864
"fenton_2025",30.7142857142857,"weeks","m","length","cm",1,40.532578756792,0.0615712898658139
"fenton_2025",30.8571428571429,"weeks","m","length","cm",1,40.7308118534106,0.0612513199204941
"fenton_2025",31,"weeks","m","length","cm",1,40.9280091564892,0.0609327385836993
"fenton_2025",31.1428571428571,"weeks","m","length","cm",1,41.1241716232119,0.0606155728187019
"fenton_2025",31.2857142857143,"weeks","m","length","cm",1,41.3193002107633,0.0602998495887742
"fenton_2025",31.4285714285714,"weeks","m","length","cm",1,41.5133958763276,0.0599855958571885
"fenton_2025",31.5714285714286,"weeks","m","length","cm",1,41.7064614332916,0.0596728385872171
"fenton_2025",31.7142857142857,"weeks","m","length","cm",1,41.8985423876977,0.0593616047421325
"fenton_2025",31.8571428571429,"weeks","m","length","cm",1,42.089726938244,0.0590519212852068
"fenton_2025",32,"weeks","m","length","cm",1,42.2801051398307,0.0587438151797125
"fenton_2025",32.1428571428571,"weeks","m","length","cm",1,42.4697670473584,0.0584373133889219
"fenton_2025",32.2857142857143,"weeks","m","length","cm",1,42.6588027157273,0.0581324428761073
"fenton_2025",32.4285714285714,"weeks","m","length","cm",1,42.847302199838,0.057829230604541
"fenton_2025",32.5714285714286,"weeks","m","length","cm",1,43.0353515782135,0.0575277035374954
"fenton_2025",32.7142857142857,"weeks","m","length","cm",1,43.2229454726998,0.0572278886382427
"fenton_2025",32.8571428571429,"weeks","m","length","cm",1,43.4099870484661,0.0569298128700554
"fenton_2025",33,"weeks","m","length","cm",1,43.596375494304,0.0566335031962058
"fenton_2025",33.1428571428571,"weeks","m","length","cm",1,43.7820099990052,0.0563389865799662
"fenton_2025",33.2857142857143,"weeks","m","length","cm",1,43.9667897513614,0.0560462899846089
"fenton_2025",33.4285714285714,"weeks","m","length","cm",1,44.1506139401644,0.0557554403734062
"fenton_2025",33.5714285714286,"weeks","m","length","cm",1,44.3333805379209,0.0554664647096306
"fenton_2025",33.7142857142857,"weeks","m","length","cm",1,44.5149595425845,0.0551793899565542
"fenton_2025",33.8571428571429,"weeks","m","length","cm",1,44.6951929775551,0.0548942430774496
"fenton_2025",34,"weeks","m","length","cm",1,44.8739216499481,0.0546110510355888
"fenton_2025",34.1428571428571,"weeks","m","length","cm",1,45.0509863668786,0.0543298407942444
"fenton_2025",34.2857142857143,"weeks","m","length","cm",1,45.2262279354618,0.0540506393166886
"fenton_2025",34.4285714285714,"weeks","m","length","cm",1,45.3994871628129,0.0537734735661937
"fenton_2025",34.5714285714286,"weeks","m","length","cm",1,45.5706139762337,0.0534983705060321
"fenton_2025",34.7142857142857,"weeks","m","length","cm",1,45.739668067318,0.0532253570994761
"fenton_2025",34.8571428571429,"weeks","m","length","cm",1,45.9069188919517,0.0529544603097981
"fenton_2025",35,"weeks","m","length","cm",1,46.072645026207,0.0526857071002703
"fenton_2025",35.1428571428571,"weeks","m","length","cm",1,46.2371250461564,0.0524191244341653
"fenton_2025",35.2857142857143,"weeks","m","length","cm",1,46.4006375278724,0.0521547392747553
"fenton_2025",35.4285714285714,"weeks","m","length","cm",1,46.5634610474273,0.0518925785853127
"fenton_2025",35.5714285714286,"weeks","m","length","cm",1,46.7258592076347,0.0516326693291098
"fenton_2025",35.7142857142857,"weeks","m","length","cm",1,46.8877512263555,0.051375038469419
"fenton_2025",35.8571428571429,"weeks","m","length","cm",1,47.0487119364982,0.0511197129695124
"fenton_2025",36,"weeks","m","length","cm",1,47.2083011977122,0.0508667197926624
"fenton_2025",36.1428571428571,"weeks","m","length","cm",1,47.3660788696471,0.0506160859021411
"fenton_2025",36.2857142857143,"weeks","m","length","cm",1,47.5216048119524,0.0503678382612207
"fenton_2025",36.4285714285714,"weeks","m","length","cm",1,47.6744388842776,0.0501220038331735
"fenton_2025",36.5714285714286,"weeks","m","length","cm",1,47.8241576184444,0.0498786084979259
